Guess1,Guess2,Probability
7+05-4=8,9*8/6=12,0.5149241099136666
42-+7=35,9/3*6=18,0.5149241099136663
20/04=+5,89-76=13,0.5149241099136662
5/1*2=10,93-+87=6,0.5149241099136662
5146*0=0,82+-79=3,0.5149241099136662
90-63=27,72-18=54,0.514924109913666
06/2+5=8,4*7-9=19,0.5149241099136658
3+7-06=4,9*8/6=12,0.5149241099136641
1*06/2=3,94-+89=5,0.5149241099136634
1*48/8=6,7+5-09=3,0.5148676860576743
24*1/3=8,6+7-08=5,0.5148676860576741
-83+89=6,20*1/4=5,0.5148676860576714
3*21/7=9,6-05+4=5,0.5148676860576711
3-12/4=0,8*7+3=59,0.514867686057671
6*1*9=54,8/-2+7=3,0.514867686057671
05+8-9=4,23*7=161,0.5148676860576706
12/9*3=4,5+08-6=7,0.51486768605767
24*3/8=9,6+7-05=8,0.51486768605767
7+4-02=9,8*6/16=3,0.51486768605767
4-1*3=01,5+27/9=8,0.5148676860576697
3+04/1=7,62-6*9=8,0.5148676860576696
3/+1-3=0,6*97=582,0.5148676860576695
+84-9=75,36/03=12,0.5148676860576689
6/06+8=9,7*4-3=25,0.5148676860576686
2/6*21=7,3+9-04=8,0.5148676860576685
4*9+1=37,8-0/25=8,0.5148676860576685
3645*0=0,81+-9=72,0.5148676860576683
06-1*1=5,78/+2=39,0.5148676860576682
5+32/8=9,7*1-03=4,0.5148676860576682
2-0*96=2,54/+3=18,0.514867686057668
70+-61=9,8*4/1=32,0.514867686057668
2/1*9=18,4-5+7=06,0.5148676860576678
3*7-9=12,54/+6=09,0.5148676860576678
6+2-05=3,8*7/4=14,0.5148676860576678
2-4+5=03,7+16/8=9,0.5148676860576675
4/4+6=07,8*5-9=31,0.5148676860576675
-3+5*2=7,8+96=104,0.5148676860576674
03*19=57,62-8=+54,0.5148676860576674
+45-39=6,108/4=27,0.5148676860576673
2+0/19=2,8*5-36=4,0.5148676860576673
-6+81=75,23*04=92,0.5148676860576672
3+07-6=4,8*9/6=12,0.5148676860576671
4*8-27=5,6+0/39=6,0.5148676860576671
1-3+8=06,472/59=8,0.514867686057667
14/4*2=7,6+5-8=03,0.514867686057667
3*4/6=02,57-49=+8,0.514867686057667
480/96=5,7-2*3=+1,0.514867686057667
+72-63=9,10/5*4=8,0.5148676860576669
1*6/2=03,55+-7=48,0.5148676860576669
12/4=+03,65-7*8=9,0.5148676860576669
0/13+7=7,52*9=468,0.5148676860576668
2*9-16=2,8/4+5=07,0.5148676860576668
21/7+6=9,8*5-34=6,0.5148676860576668
25-+17=8,36/9=004,0.5148676860576666
59+-7=52,6*4/8=03,0.5148676860576665
7+0/-5=7,92*4=368,0.5148676860576665
54/3=+18,7*2-5=09,0.5148676860576663
2*6-+8=4,413/59=7,0.5148676860576662
012*7=84,45-6=+39,0.5148676860576661
06-3*2=0,41+57=98,0.5148676860576661
35+46=81,70-29=41,0.514867686057666
4*9/1=36,8-0+7=15,0.514867686057666
42+05=47,81/9-6=3,0.514867686057666
+41-35=6,8*90=720,0.5148676860576659
057/3=19,2+8+-4=6,0.5148676860576659
5364*0=0,81+-9=72,0.5148676860576659
1+8-04=5,21*3/7=9,0.5148676860576658
12*6/8=9,3+05-4=4,0.5148676860576658
25+-6=19,8*03/4=6,0.5148676860576658
012/3=+4,8*9-65=7,0.5148676860576656
7+6-09=4,8*3/12=2,0.5148676860576656
2-04/4=1,5+7*9=68,0.5148676860576655
2-06+7=3,8*9/18=4,0.5148676860576655
6/03*1=2,75--9=84,0.5148676860576654
196/7=28,4*3-5=+7,0.5148676860576653
+46-37=9,108/2=54,0.5148676860576652
05+2-6=1,483/69=7,0.5148676860576652
13-05=+8,648/72=9,0.5148676860576652
18/2=+09,6*7-4=38,0.5148676860576652
3+0/61=3,8*7-52=4,0.5148676860576652
+7*14=98,30/6-3=2,0.5148676860576651
3298*0=0,61+-4=57,0.5148676860576651
37+28=65,45-19=26,0.5148676860576651
68/4-8=9,7*03=+21,0.5148676860576651
02*7-8=6,4/1+9=13,0.514867686057665
4-3+8=09,5*6/2=15,0.514867686057665
-7+12=05,356/4=89,0.5148676860576649
18+29=47,87-31=56,0.5148676860576648
65+24=89,49-32=17,0.5148676860576648
2*9-5=13,6/6+7=08,0.5148676860576645
1-02+9=8,45-6*7=3,0.5148676860576644
1+8/2=05,46-9=+37,0.5148676860576644
24-+5=19,3*8/04=6,0.5148676860576643
3*4/2=06,59-+8=51,0.5148676860576643
6+6-4=08,9*3/1=27,0.5148676860576643
7-05+6=8,9*8/3=24,0.5148676860576643
80-57=23,62-43=19,0.5148676860576643
-8+01=-7,59*4=236,0.514867686057664
026-9=17,8+5*7=43,0.514867686057664
4*8/2=16,89-32=57,0.514867686057664
+15-09=6,238/7=34,0.5148676860576639
36/4-9=0,58+12=70,0.5148676860576639
78/026=3,9-1*+5=4,0.5148676860576639
+57-9=48,1/03*6=2,0.5148676860576636
0*2734=0,91-86=+5,0.5148676860576636
4*9/18=2,50-7=+43,0.5148676860576636
075-67=8,24/3+1=9,0.5148676860576635
090-83=7,1+4*6=25,0.5148676860576634
38-5*7=3,4+02/1=6,0.5148676860576634
56+23=79,81-45=36,0.5148676860576634
0/8*62=0,34+57=91,0.5148676860576633
2+0/58=2,37-4*9=1,0.5148676860576633
09-1*5=4,2*38=+76,0.5148676860576632
16*1-9=7,8/04+3=5,0.5148676860576632
4/02+1=3,65-8*7=9,0.5148676860576632
0/-745=0,93*2=186,0.5148676860576631
0/7*56=0,49+32=81,0.5148676860576631
17+29=46,63-48=15,0.5148676860576631
19+28=47,86-34=52,0.514867686057663
3+05-7=1,96/048=2,0.514867686057663
4*3/+6=2,97-82=15,0.514867686057663
45-6=+39,8712*0=0,0.514867686057663
5+8/4=07,9+6-13=2,0.514867686057663
03/2*6=9,18+27=45,0.5148676860576628
18/09=+2,53-46=+7,0.5148676860576628
28+41=69,79-53=26,0.5148676860576626
4*7+8=36,9-0/51=9,0.5148676860576626
0/6743=0,8+9-2=15,0.5148676860576622
41+-32=9,56/007=8,0.5148676860576621
1+14-7=8,2/6*09=3,0.514867686057662
7+-2*1=5,86/43=02,0.514867686057662
+24/8=03,69-52=17,0.5148676860576619
2/1*9=18,6-5+03=4,0.5148676860576618
+85-9=76,0*3412=0,0.5148676860576616
14+59=73,69-21=48,0.5148676860576616
-6+85=79,3*8/1=24,0.5148676860576615
+935*0=0,68-47=21,0.5148676860576615
008*9=72,41+-6=35,0.5148676860576615
4*8-3=29,41+35=76,0.5148676860576615
42/7*1=6,98-05=93,0.5148676860576613
48+21=69,91-34=57,0.5148676860576612
56+23=79,65-18=47,0.5148676860576612
+50-2=48,1*7*9=63,0.5148676860576609
156/78=2,943*0=+0,0.5148676860576609
25-08=17,6*+4/8=3,0.5148676860576608
13+72=85,90-14=76,0.5148676860576606
8/4*03=6,9+7-1=15,0.5148676860576606
50-43=+7,96/8=+12,0.5148676860576605
60+-7=53,9*8/6=12,0.5148676860576603
6*7/3=14,9-+8/2=5,0.5148676860576602
6-1+5=10,9/24*8=3,0.5148676860576592
97-56=41,50-32=18,0.5148676860576591
7/14*2=1,9-6+5=08,0.5148676860576589
5*6-26=4,9/3+7=10,0.5148676860576585
13+59=72,69-21=48,0.5148676860576582
16*03=48,9+-4/2=7,0.5148676860576572
174/58=3,9+-2*0=9,0.5148676860576554
90-58=32,14+53=67,0.5148676860576542
3*54=162,9/-9+8=7,0.5148676860576534
1*63/9=7,8+2-06=4,0.5148112622016664
1+20/4=6,75-9*8=3,0.5148112622016642
558/9=62,7-1*+3=4,0.5148112622016637
6*7+3=45,8-0/91=8,0.5148112622016636
10-7+2=5,356/4=89,0.5148112622016632
2*5-+8=2,76/019=4,0.514811262201663
4*6/1=24,7-09+5=3,0.514811262201663
210/35=6,4+9*8=76,0.5148112622016627
4-05+9=8,7*9/3=21,0.5148112622016627
18/6-0=3,47*+2=94,0.5148112622016625
1/4*32=8,74-69=+5,0.5148112622016624
2*2/1=04,85+-79=6,0.5148112622016624
6+06-5=7,8*3/24=1,0.5148112622016624
3*8+1=25,7-6/02=4,0.5148112622016623
-47+50=3,6/9*12=8,0.5148112622016622
390/78=5,4*2+-6=2,0.5148112622016622
16/8-2=0,7*4+9=37,0.5148112622016621
34/017=2,6-9+8=05,0.5148112622016618
-28+35=7,1*36/4=9,0.5148112622016617
+16*2=32,84-09=75,0.5148112622016617
06*1/3=2,75+09=84,0.5148112622016615
10/5*2=4,86+7=093,0.5148112622016614
1*1+06=7,45/9-3=2,0.5148112622016613
0/8123=0,74+-65=9,0.5148112622016612
18/6+6=9,4*3-07=5,0.5148112622016612
012/+4=3,8*9-5=67,0.5148112622016611
17-+2=15,6/3*4=08,0.5148112622016611
5-4+9=10,78/+26=3,0.5148112622016611
1*36/9=4,8+4-7=05,0.514811262201661
3215*0=0,78/6-9=4,0.514811262201661
067-59=8,3/9*12=4,0.5148112622016608
1/9*18=2,3+7-4=06,0.5148112622016607
6-45/9=1,73+09=82,0.5148112622016607
6-5+02=3,8*9/4=18,0.5148112622016607
-87+95=8,6*01/2=3,0.5148112622016606
0/6931=0,8*7-4=52,0.5148112622016606
06*2/4=3,79-+71=8,0.5148112622016606
-59+62=3,72/04=18,0.5148112622016604
1+9/03=4,5*6-3=27,0.5148112622016604
53-6=+47,72*1/8=9,0.5148112622016604
6*6/3=12,7+5-4=08,0.5148112622016604
078/26=3,9*1-+5=4,0.5148112622016603
2*6-+3=9,70/14=05,0.5148112622016603
03-4+6=5,196/7=28,0.5148112622016602
2798*0=0,41+-5=36,0.5148112622016602
4-16/8=2,5+7-09=3,0.5148112622016602
0/7894=0,3+2*6=15,0.51481126220166
3-4/2=01,67-+58=9,0.51481126220166
3+0*48=3,7-12/6=5,0.51481126220166
25-16=+9,4*06/8=3,0.5148112622016598
1*63/7=9,8+1-4=05,0.5148112622016597
17+-5=12,8/6*03=4,0.5148112622016597
3*6/9=+2,55-08=47,0.5148112622016597
6-0/79=6,8*3+1=25,0.5148112622016597
1*18/6=3,9+2-7=04,0.5148112622016595
15+48=63,46-29=17,0.5148112622016595
3*7-19=2,6+0/45=6,0.5148112622016595
0*593=+0,168/24=7,0.5148112622016594
024-5=19,78/+26=3,0.5148112622016592
0/1528=0,73-+4=69,0.5148112622016591
-79+81=2,6543*0=0,0.514811262201659
-79+85=6,1/3*12=4,0.514811262201659
17-5=012,8/4*3=+6,0.514811262201659
38+21=59,61-37=24,0.514811262201659
01*2+7=9,56/8-4=3,0.5148112622016588
58/02=29,7+3*-1=4,0.5148112622016588
74+-9=65,8*01/2=4,0.5148112622016587
25-+7=18,6/9*06=4,0.5148112622016585
0/1937=0,4+8*6=52,0.5148112622016584
057-9=48,6/+3/2=1,0.5148112622016584
12-1*3=9,5+08/4=7,0.5148112622016584
-46+53=7,2*09=+18,0.5148112622016583
63+24=87,72-19=53,0.5148112622016583
2*6+7=19,5-0/84=5,0.5148112622016582
23-9=014,8/56*7=1,0.5148112622016582
3*9+1=28,54/9-0=6,0.5148112622016582
+78/39=2,1*05-1=4,0.5148112622016581
0/2134=0,67-58=+9,0.5148112622016581
0/8754=0,2+13-9=6,0.5148112622016581
29+5=034,64/8-7=1,0.514811262201658
3*+8/4=6,97-2=095,0.514811262201658
3+61*0=3,49/7-5=2,0.514811262201658
0/1328=0,74-+69=5,0.5148112622016578
80-51=29,78-32=46,0.5148112622016577
+9*02=18,63/7-4=5,0.5148112622016576
0/4831=0,9*7+2=65,0.5148112622016576
8*5-34=6,9/1-2=07,0.5148112622016576
+51-2=49,13*6=078,0.5148112622016575
27-018=9,3*+4/6=2,0.5148112622016575
3/9*6=+2,89-74=15,0.5148112622016574
24+67=91,53/8*0=0,0.5148112622016573
19-5=014,76/2=+38,0.5148112622016572
48/16=+3,8*2-9=07,0.5148112622016572
48/16=03,8*2-9=+7,0.5148112622016572
62+35=97,60-42=18,0.5148112622016572
6413*0=0,92+-7=85,0.5148112622016572
86*5=430,9/1-07=2,0.5148112622016572
+36/18=2,0*7549=0,0.5148112622016571
4+0*38=4,7-12/6=5,0.5148112622016571
0/68+2=2,59*7=413,0.514811262201657
08-5+4=7,192/32=6,0.514811262201657
3928*0=0,61-+57=4,0.514811262201657
087/29=3,41-+6=35,0.5148112622016568
3/+1*2=6,79+5=084,0.5148112622016568
057+4=61,29-8*3=5,0.5148112622016567
5-+2/1=3,94*7=658,0.5148112622016567
5-+4+0=1,632/8=79,0.5148112622016567
5946*0=0,81/3=+27,0.5148112622016565
02-5+6=3,98/+7=14,0.5148112622016564
7*8+2=58,9-30/6=4,0.5148112622016564
4*+2/1=8,93-06=87,0.5148112622016563
53-47=+6,9/1*8=72,0.5148112622016563
1*1+3=04,9-28/7=5,0.5148112622016562
+57-8=49,1*2*3=06,0.5148112622016561
123*+0=0,658/7=94,0.5148112622016561
42*1/6=7,9-5+4=08,0.5148112622016561
35-7=+28,9*4/36=1,0.514811262201656
+425*0=0,89-13=76,0.5148112622016559
48/6-1=7,59+3=062,0.5148112622016557
5*6/3=10,9-14+7=2,0.5148112622016557
1-5+7=03,24*3/9=8,0.5148112622016554
19-+2=17,6/3*04=8,0.5148112622016554
1425*0=0,93+-6=87,0.5148112622016552
47+12=59,68-43=25,0.5148112622016551
69+15=84,7-08/2=3,0.5148112622016551
+78/3=26,9-4*01=5,0.5148112622016549
01*6/2=3,84-75=+9,0.5148112622016549
076/2=38,9+5*-1=4,0.5148112622016549
10*4/8=5,73+-69=4,0.5148112622016549
2/4*10=5,93-6=087,0.5148112622016547
210/42=5,93-6=+87,0.5148112622016547
6*+2/4=3,91-04=87,0.5148112622016547
90-63=27,43-25=18,0.5148112622016547
3++87=90,5-24/6=1,0.5148112622016546
28/+07=4,9*4-5=31,0.5148112622016543
39+08=47,5-24/6=1,0.5148112622016543
6+8-0=14,9*3/1=27,0.5148112622016542
296/37=8,5-+1*5=0,0.5148112622016541
16+32=48,73-14=59,0.5148112622016539
018+5=23,49/7-6=1,0.5148112622016537
504/72=7,9-+1*3=6,0.5148112622016537
6/01+2=8,9*7-54=9,0.5148112622016537
4+7*8=60,9-21/3=2,0.5148112622016534
5*4-8=12,9+6/-3=7,0.5148112622016533
7548*0=0,9-3+6=12,0.5148112622016533
4*6+8=32,9/01-4=5,0.5148112622016529
5/1*8=40,9+27=+36,0.5148112622016526
8-5+3=06,9+2*4=17,0.5148112622016526
36/4*1=9,92-+85=7,0.514811262201652
07/1-6=1,9+3*5=24,0.5148112622016516
6/3*+2=4,95-78=17,0.5148112622016516
0/3476=0,9+8-15=2,0.5148112622016515
45+-8=37,9216*0=0,0.5148112622016513
9*8/3=24,65+13=78,0.5148112622016511
5-+8/4=3,9*7-1=62,0.5148112622016507
-8+35=27,9416*0=0,0.5148112622016505
3+04-2=5,9*7/1=63,0.5148112622016504
2+08-3=7,54/9*1=6,0.5147548383456582
1+27/9=4,53-8*6=5,0.514754838345658
0*6742=0,18/9+3=5,0.5147548383456579
5+27/9=8,6*01-2=4,0.5147548383456579
12+3-8=7,54/6+0=9,0.5147548383456576
2*36/8=9,4+05-7=2,0.5147548383456573
306/34=9,7*1-+5=2,0.5147548383456573
+12/04=3,8*9-67=5,0.5147548383456569
1*63/9=7,4+2-5=01,0.5147548383456569
4*7+0=28,5-12/6=3,0.5147548383456568
1*24/3=8,7+5-3=09,0.5147548383456565
15+09=24,72/8-3=6,0.5147548383456565
18*+3=54,7-0/96=7,0.5147548383456565
32/04=+8,6*5-1=29,0.5147548383456563
1*36/9=4,7+6-8=05,0.5147548383456562
00-1+5=4,267/3=89,0.514754838345656
05*3-6=9,1*28/7=4,0.514754838345656
102-5=97,4/+8*6=3,0.514754838345656
5+0/29=5,6*7-38=4,0.514754838345656
24-+15=9,8*03/6=4,0.5147548383456559
18-5*2=8,7+6/3=09,0.5147548383456556
3*24/8=9,4-6+7=05,0.5147548383456555
6*3-15=3,72/+08=9,0.5147548383456554
4/1*9=36,87+-5=82,0.5147548383456553
48-5*9=3,62+9=071,0.5147548383456553
2163*0=0,84-5=+79,0.5147548383456552
27*1/9=3,4+05-1=8,0.5147548383456552
57+32=89,60-42=18,0.5147548383456552
-75+84=9,0*6321=0,0.514754838345655
06/3/1=2,57-+9=48,0.514754838345655
2*6/4=03,58-57=+1,0.514754838345655
25-3*6=7,41+39=80,0.514754838345655
5+-2*1=3,76/04=19,0.514754838345655
012/+3=4,8*95=760,0.5147548383456549
-76+81=5,0*4329=0,0.5147548383456547
+013-8=5,648/72=9,0.5147548383456547
378/42=9,5+-5*1=0,0.5147548383456547
1+0/47=1,29-3*8=5,0.5147548383456546
276/92=3,5-08+4=1,0.5147548383456546
3/1+06=9,7*5-7=28,0.5147548383456546
45/5*1=9,7+03-8=2,0.5147548383456545
1*9-3=06,4+28/7=8,0.5147548383456544
4*+1/2=2,85-9=076,0.5147548383456544
-7+93=86,4*5/20=1,0.514754838345654
267/89=3,4-+5+1=0,0.5147548383456539
3-6+10=7,752/8=94,0.5147548383456539
-54+63=9,85*2=170,0.5147548383456538
5+9-08=6,6*7/1=42,0.5147548383456538
6435*0=0,81-2=+79,0.5147548383456538
+0+8-6=2,7*59=413,0.5147548383456537
+78/3=26,6*4-5=19,0.5147548383456537
11+4-8=7,2/3*09=6,0.5147548383456537
23+-16=7,380/4=95,0.5147548383456537
5-1*+4=1,76/38=02,0.5147548383456537
21-3*4=9,6+0/75=6,0.5147548383456536
60-57=+3,8*6/12=4,0.5147548383456536
18/4*2=9,6-7+6=05,0.5147548383456535
4-16/8=2,7395*0=0,0.5147548383456534
-7+49=42,6*5/3=10,0.5147548383456533
0*2981=0,53+-46=7,0.5147548383456533
0*2987=0,41+-35=6,0.5147548383456533
36-+7=29,4*2/1=08,0.5147548383456533
340/68=5,9-1*+2=7,0.5147548383456532
-8+27=19,230/46=5,0.514754838345653
3-05+7=5,4*8/16=2,0.514754838345653
2+06/3=4,9*8-67=5,0.5147548383456528
076/2=38,4+1*05=9,0.5147548383456527
1+32/4=9,8*-7=-56,0.5147548383456527
2*32=+64,9-10/5=7,0.5147548383456527
2+0*39=2,48/6-7=1,0.5147548383456527
3*8/1=24,6-02+5=9,0.5147548383456527
3+0/45=3,7*9-2=61,0.5147548383456527
3681*0=0,45/9+2=7,0.5147548383456527
12+46=58,60-31=29,0.5147548383456526
19+27=46,43-15=28,0.5147548383456526
16/4+5=9,7-8+03=2,0.5147548383456525
2*+4/1=8,74-069=5,0.5147548383456525
47+21=68,50-34=16,0.5147548383456525
0/3126=0,84-+5=79,0.5147548383456524
18/6*1=3,5-7+04=2,0.5147548383456524
70-41=29,81-35=46,0.5147548383456524
80-31=49,71-45=26,0.5147548383456524
0/21+4=4,5*9-38=7,0.5147548383456522
1+0--5=6,378/42=9,0.5147548383456522
4/4+5=06,7*3-2=19,0.5147548383456522
80-54=26,19+37=56,0.5147548383456517
0/5*97=0,23+61=84,0.5147548383456516
+93-86=7,0*4251=0,0.5147548383456515
0/5384=0,71-+2=69,0.5147548383456515
07+1-3=5,96/+48=2,0.5147548383456514
17-5=012,8/6*3=+4,0.5147548383456514
27*1/9=3,7+6-05=8,0.5147548383456513
4+20/5=8,9/1*7=63,0.5147548383456513
+60-7=53,48*4=192,0.5147548383456511
07+3-9=1,416/8=52,0.5147548383456511
2*4+5=13,9-7/7=08,0.5147548383456511
5-012=-7,6*+4/8=3,0.5147548383456511
1*42/6=7,8+03-2=9,0.514754838345651
1/7*28=4,62-+53=9,0.514754838345651
2389*0=0,61-54=+7,0.514754838345651
-7+16=09,1*32/4=8,0.5147548383456508
-79+85=6,03*4=012,0.5147548383456508
067-9=58,1+04/2=3,0.5147548383456508
5*46=230,8/1-7=+1,0.5147548383456508
58-9*6=4,7*3=+021,0.5147548383456508
4/39*0=0,82-67=15,0.5147548383456507
58+21=79,61-34=27,0.5147548383456507
70-21=49,68-43=25,0.5147548383456507
70-41=29,68-23=45,0.5147548383456507
70-41=29,83-26=57,0.5147548383456507
-7+1*9=2,86*5=430,0.5147548383456505
1*9-7=+2,356/4=89,0.5147548383456505
76/38=+2,9-5/1=04,0.5147548383456505
-5+3+9=7,6*8/4=12,0.5147548383456504
0*8763=0,51-9=+42,0.5147548383456504
14+58=72,62-13=49,0.5147548383456504
146/73=2,9-05+4=8,0.5147548383456504
24-+9=15,3*8/06=4,0.5147548383456504
28+15=43,56-37=19,0.5147548383456504
37+28=65,59-12=47,0.5147548383456503
0012/4=3,85+-76=9,0.5147548383456502
18+29=47,95-34=61,0.5147548383456502
3*4/06=2,79-71=+8,0.5147548383456501
37+19=56,81-54=27,0.5147548383456501
-2+71=69,3+8/04=5,0.51475483834565
342/57=6,8+10-9=9,0.51475483834565
+0/643=0,97-12=85,0.5147548383456498
-8+47=39,5/2*6=15,0.5147548383456497
09+65=74,8/32*4=1,0.5147548383456497
0/28*4=0,56-19=37,0.5147548383456496
35+12=47,67-39=28,0.5147548383456496
6+3*4=18,72/9-3=5,0.5147548383456496
-9+72=63,5/4*8=10,0.5147548383456495
+012-7=5,9*6/3=18,0.5147548383456495
34-6=+28,9715*0=0,0.5147548383456495
16+32=48,79-53=26,0.5147548383456494
08/2-3=1,74-+69=5,0.5147548383456492
09*1-4=5,2*38=+76,0.5147548383456492
19+27=46,63-48=15,0.5147548383456491
63+24=87,59-43=16,0.514754838345649
+9+6-7=8,13*04=52,0.5147548383456487
0/8279=0,41-5=+36,0.5147548383456487
3462*0=0,91/7-8=5,0.5147548383456486
1*6/+2=3,98-50=48,0.5147548383456485
03+2/1=5,9*8-4=68,0.5147548383456484
3/6*18=9,5+-2+4=7,0.5147548383456484
8-24/3=0,9*6+1=55,0.5147548383456484
12/3-4=0,9+76=+85,0.5147548383456482
8*6-5=43,9+7/7=10,0.514754838345648
8-3*1=05,94/47=+2,0.5147548383456477
90-72=18,43+25=68,0.5147548383456477
+34-5=29,0*8716=0,0.5147548383456475
+0/426=0,93-75=18,0.5147548383456474
4+0/58=4,9*7-61=2,0.5147548383456474
0/35*7=0,69-28=41,0.5147548383456471
6/1*3=18,9+2-07=4,0.5147548383456471
+7-4/1=3,9*52=468,0.514754838345647
-154*0=0,29+38=67,0.5147548383456466
036/+9=4,8--17=25,0.5147548383456466
043+8=51,9/2*6=27,0.5147548383456462
37+12=49,54-36=18,0.5147548383456462
1/8*40=5,39-+7=32,0.5147548383456457
6*7/1=42,9+04-8=5,0.5147548383456456
71+-5=66,9/24*8=3,0.5147548383456455
6/3-0=+2,98-51=47,0.5147548383456452
+5+26=31,9-8/04=7,0.5147548383456447
30*1/5=6,9+2-7=04,0.5147548383456447
6*+4/8=3,97-05=92,0.5147548383456447
-9+6+8=5,34/17=02,0.5147548383456441
1*24/8=3,9-7+4=06,0.5147548383456435
10+2-5=7,36/9+4=8,0.5146984144896533
3+9-5=07,48/6*1=8,0.5146984144896529
103-95=8,2*+6/3=4,0.5146984144896526
4+5-07=2,8*6/16=3,0.5146984144896521
4*7/1=28,5+3-06=2,0.5146984144896518
30-8=+22,54*1/6=9,0.5146984144896513
-5++08=3,29*6=174,0.5146984144896507
16+29=45,57-38=19,0.5146984144896503
-49+57=8,06/3*1=2,0.5146984144896498
0/3784=0,5*6-21=9,0.5146984144896498
0+72/9=8,5*8-36=4,0.5146984144896498
+072/8=9,4*6-1=23,0.5146984144896496
3/9*06=2,48-+7=41,0.5146984144896494
2-14/7=0,7*8+3=59,0.5146984144896491
6*3+9=27,8/1-04=4,0.5146984144896491
029+7=36,4/8*10=5,0.514698414489649
14+9=023,56/7*1=8,0.514698414489649
7+06-5=8,8*4/1=32,0.514698414489649
2-0*93=2,6+14/7=8,0.5146984144896488
24/4-1=5,7*9=+063,0.5146984144896488
4*2/8=+1,63-57=06,0.5146984144896488
504/6=84,7-+2*3=1,0.5146984144896488
042/7=+6,8*5-31=9,0.5146984144896487
08+2-4=6,5*7/35=1,0.5146984144896487
2+45/9=7,6+3-08=1,0.5146984144896485
3-07+9=5,6*8/48=1,0.5146984144896484
2+9/3=05,6*4-18=6,0.5146984144896483
7-10+4=1,8*9/2=36,0.5146984144896483
6*7-39=3,8/02+1=5,0.5146984144896481
21/7+5=8,63-09=54,0.514698414489648
4+05-2=7,8-63/9=1,0.5146984144896479
1*7-2=05,48/3=+16,0.5146984144896478
3*4-5=07,7+12/6=9,0.5146984144896478
35-+28=7,4/1*9=36,0.5146984144896478
02*7-6=8,4/1+9=13,0.5146984144896477
07+54=61,36/9*2=8,0.5146984144896477
13-8/2=9,5+6-07=4,0.5146984144896476
-42+50=8,1/9*63=7,0.5146984144896475
017*4=68,5-9/+3=2,0.5146984144896475
2/1*+3=6,84-09=75,0.5146984144896475
2+03/1=5,78/6-4=9,0.5146984144896475
27+34=61,8-09/3=5,0.5146984144896474
28/7-3=1,4*+15=60,0.5146984144896474
-625*0=0,38+41=79,0.5146984144896473
2-14/7=0,8+9*3=35,0.5146984144896473
2*36/9=8,5-4+6=07,0.5146984144896473
48+25=73,56-39=17,0.5146984144896473
+9*7=063,18/2-4=5,0.5146984144896471
0/7593=0,16-4*2=8,0.5146984144896471
2*4/1=08,79-+6=73,0.514698414489647
2/1*7=14,3-6+08=5,0.514698414489647
32/08=+4,6*4-9=15,0.514698414489647
0-3+4=+1,6*97=582,0.5146984144896469
084-9=75,1/+3*6=2,0.5146984144896469
3+5-01=7,6*12/8=9,0.5146984144896469
5-01+3=7,8*9/36=2,0.5146984144896469
+32/16=2,84-5=079,0.5146984144896467
-8+35=27,6*6/04=9,0.5146984144896466
+37-8=29,0*1654=0,0.5146984144896466
+79-6=73,4*02/1=8,0.5146984144896465
14*3/7=6,8+3-02=9,0.5146984144896465
4+0-+3=1,97*6=582,0.5146984144896465
472/8=59,9+-6*1=3,0.5146984144896465
0/9816=0,4*7-25=3,0.5146984144896464
3-1+2=04,756/84=9,0.5146984144896464
71-45=26,8/39*0=0,0.5146984144896464
0/9564=0,8+7-13=2,0.5146984144896463
1+06-5=2,8*9/3=24,0.5146984144896463
57-+8=49,6/3/2=01,0.5146984144896463
13-6+2=9,8475*0=0,0.514698414489646
5+4*2=13,7-9/09=6,0.514698414489646
04-7+5=2,18*3/9=6,0.5146984144896459
13+59=72,54-36=18,0.5146984144896459
0-7+16=9,352/44=8,0.5146984144896458
0/8397=0,25-4*6=1,0.5146984144896458
4*2/1=+8,66-07=59,0.5146984144896457
24*1/3=8,7-9+8=06,0.5146984144896456
3*3/+9=1,62-4=058,0.5146984144896455
6+03-2=7,9*4/18=2,0.5146984144896455
27/3-1=8,5964*0=0,0.5146984144896454
2*+6-9=3,72/04=18,0.5146984144896453
46+51=97,80-23=57,0.5146984144896453
53+26=79,65-17=48,0.5146984144896453
63*8=504,9-+7/1=2,0.5146984144896453
8*6-7=41,9/-3+5=2,0.5146984144896453
+36-9=27,8/4*5=10,0.5146984144896452
+72/18=4,0*5369=0,0.5146984144896452
1*6/+3=2,57-48=+9,0.5146984144896452
0/2684=0,19*3=+57,0.514698414489645
24/+03=8,9*8-5=67,0.514698414489645
32/4+1=9,5876*0=0,0.514698414489645
512/64=8,90+-87=3,0.514698414489645
+6*03=18,49/7-5=2,0.5146984144896449
3*21/9=7,7-4+05=8,0.5146984144896448
42/7*1=6,98-+93=5,0.5146984144896448
-9+85=76,4*3-2=10,0.5146984144896446
09+75=84,1*6/3=02,0.5146984144896446
4*79=316,5-8/+2=1,0.5146984144896446
06/1/3=2,84-+5=79,0.5146984144896445
2/1*8=16,5+07-9=3,0.5146984144896445
6*6/2=18,9-7+03=5,0.5146984144896445
0/869=+0,74-53=21,0.5146984144896444
0+12/4=3,85+-9=76,0.5146984144896444
012/3=+4,9*8-67=5,0.5146984144896443
072/+9=8,54-18=36,0.5146984144896443
2/01+6=8,4*9-5=31,0.5146984144896443
0/359=+0,68-27=41,0.5146984144896442
